id,date,num_of_events,value
12971,2011-11-20,1,172.8
15009,2011-11-20,1,320.38
14503,2011-11-20,1,1051.84
15919,2011-11-20,1,369.17
12778,2011-11-20,2,140.24
15152,2011-11-20,1,439.8
12540,2011-11-20,1,888.27
14157,2011-11-20,1,155.71
15963,2011-11-20,1,190.72
14911,2011-11-20,1,917.54
14525,2011-11-20,1,996.62
16762,2011-11-20,1,613.78
14502,2011-11-20,1,351.13
13536,2011-11-20,1,492.94
16360,2011-11-20,1,735.84
15533,2011-11-20,2,245.58
,2011-11-20,2,4867.65
16464,2011-11-20,1,316.43
14595,2011-11-20,1,125.99
16900,2011-11-20,1,125.48
16506,2011-11-20,1,35.1
14704,2011-11-20,1,237.4
16784,2011-11-20,1,107.6
17555,2011-11-20,1,287.81
14052,2011-11-20,1,225.36
14075,2011-11-20,1,317.56
12598,2011-11-20,1,576.29
18110,2011-11-20,2,206.05
14159,2011-11-20,1,847.82
13118,2011-11-20,3,338.71
13212,2011-11-20,1,496.61
14710,2011-11-20,1,232.09
18127,2011-11-20,2,209.13
17561,2011-11-20,1,167.62
16212,2011-11-20,1,192.19
13427,2011-11-20,1,117.74
16533,2011-11-20,1,107.7
16710,2011-11-20,2,389.45
14359,2011-11-20,1,126.7
15044,2011-11-20,1,866.97
14553,2011-11-20,1,141.48
16411,2011-11-20,1,83.15
15988,2011-11-20,1,158.03
12597,2011-11-20,1,205.96
16905,2011-11-20,2,707.99
16513,2011-11-20,1,554.34
17523,2011-11-20,2,249.21
16666,2011-11-20,1,118.98
14071,2011-11-20,1,341.24
15850,2011-11-20,1,119.97
14860,2011-11-20,1,170.32
18040,2011-11-20,1,118.2
14547,2011-11-20,1,507.68
14984,2011-11-20,1,103.09
16899,2011-11-20,1,381.7
13565,2011-11-20,1,130.04
17636,2011-11-20,1,285.56
17758,2011-11-20,2,683.71
16931,2011-11-20,1,299.09
17841,2011-11-20,2,402.81
17738,2011-11-20,1,307.56
14282,2011-11-20,1,150.3
17425,2011-11-20,1,70.2
15426,2011-11-20,1,446.16
17384,2011-11-20,1,108.75
14415,2011-11-20,1,111.18
16399,2011-11-20,1,230.16
18080,2011-11-21,1,390
16366,2011-11-21,1,327.3
15738,2011-11-21,1,316.9
14447,2011-11-21,1,290.76
17675,2011-11-21,1,978.58
16139,2011-11-21,1,329.04
15500,2011-11-21,1,147.04
14300,2011-11-21,1,43.2
13199,2011-11-21,1,400.08
12462,2011-11-21,1,427.48
14911,2011-11-21,2,900.6
,2011-11-21,11,4184.59
12349,2011-11-21,1,1757.55
15373,2011-11-21,1,362.48
17888,2011-11-21,1,-72
12658,2011-11-21,1,686.05
13823,2011-11-21,1,307.24
14883,2011-11-21,1,95.52
12795,2011-11-21,1,430.48
13189,2011-11-21,1,133.68
15567,2011-11-21,1,186.01
17227,2011-11-21,1,219.01
14493,2011-11-21,1,-3.75
12583,2011-11-21,1,397.72
17664,2011-11-21,1,278.45
13890,2011-11-21,1,-7.95
12856,2011-11-21,1,349.39
14587,2011-11-21,1,127.61
14702,2011-11-21,1,129.4
15645,2011-11-21,1,612.01
16406,2011-11-21,1,163.07
15804,2011-11-21,1,135.06
13971,2011-11-21,1,400.7
14449,2011-11-21,1,192.4
13673,2011-11-21,1,183.32
15527,2011-11-21,1,180.34
15857,2011-11-21,1,297
16013,2011-11-21,3,3433.12
13167,2011-11-21,1,131.66
16713,2011-11-21,1,505.6
12984,2011-11-21,1,97.5
15676,2011-11-21,1,167.92
15671,2011-11-21,1,362.76
17811,2011-11-21,2,363.57
17253,2011-11-21,1,178.26
15093,2011-11-21,1,569.92
15163,2011-11-21,1,149.47
17502,2011-11-21,1,132
14482,2011-11-21,1,388.8
14606,2011-11-21,1,110.92
13739,2011-11-21,1,216.9
14551,2011-11-21,1,60.8
17625,2011-11-21,1,427.8
12921,2011-11-21,1,467.11
13755,2011-11-21,2,499.74
17006,2011-11-21,1,145.11
18229,2011-11-21,1,368.6
18139,2011-11-21,4,6612.6
15274,2011-11-21,1,383.99
15159,2011-11-21,1,1437.5
16242,2011-11-21,1,534.2
12878,2011-11-21,1,-13.35
16670,2011-11-21,1,-11.89
13756,2011-11-21,1,-44.4
17010,2011-11-21,1,195.36
15115,2011-11-21,1,340.11
16379,2011-11-21,1,453.08
13282,2011-11-21,1,359.04
16168,2011-11-21,1,41.6
16712,2011-11-21,2,895.97
12504,2011-11-21,2,-302.75
16549,2011-11-21,2,424.97
15406,2011-11-21,1,-17.85
13862,2011-11-21,1,119.66
16369,2011-11-21,1,701.97
13246,2011-11-21,2,61.11
14198,2011-11-21,1,172.6
17100,2011-11-21,2,971.74
13468,2011-11-21,1,135.43
14030,2011-11-21,1,543.28
15105,2011-11-21,2,248.9
17757,2011-11-21,1,298.34
13458,2011-11-21,1,-33.2
15484,2011-11-21,1,889.38
17629,2011-11-21,1,82.5
15132,2011-11-21,1,29.5
13881,2011-11-22,1,1459.76
12963,2011-11-22,1,82
15699,2011-11-22,1,309.65
13403,2011-11-22,1,75
12584,2011-11-22,1,414.25
17949,2011-11-22,1,720
16311,2011-11-22,1,214.71
16956,2011-11-22,1,308.74
15106,2011-11-22,1,120.06
17071,2011-11-22,1,-4.95
18139,2011-11-22,4,1780.62
13081,2011-11-22,1,-12.9
13456,2011-11-22,1,256.45
13408,2011-11-22,1,604
13777,2011-11-22,1,-10.2
14607,2011-11-22,1,2000
16107,2011-11-22,1,392.4
15845,2011-11-22,1,301.29
17453,2011-11-22,1,144.72
17600,2011-11-22,1,161.67
16782,2011-11-22,1,276.85
14911,2011-11-22,4,2032.32
,2011-11-22,25,13216.89
15187,2011-11-22,1,174.6
16748,2011-11-22,1,266.7
18274,2011-11-22,1,-175.92
17315,2011-11-22,1,145.65
17528,2011-11-22,1,542.99
16607,2011-11-22,1,284.02
16352,2011-11-22,1,289.52
16633,2011-11-22,2,642.99
17324,2011-11-22,1,40.64
14262,2011-11-22,1,205.62
16353,2011-11-22,2,1025.15
13247,2011-11-22,1,44.55
14534,2011-11-22,2,207.71
13267,2011-11-22,1,348.38
16532,2011-11-22,1,2232
13681,2011-11-22,1,117.08
16128,2011-11-22,1,189.64
15877,2011-11-22,1,242.26
12490,2011-11-22,1,357.88
13499,2011-11-22,1,221.64
16365,2011-11-22,1,396.65
13924,2011-11-22,1,351.64
13268,2011-11-22,2,324.26
14515,2011-11-22,1,206.28
17073,2011-11-22,1,279.37
14424,2011-11-22,1,322.08
15497,2011-11-22,1,291.6
17075,2011-11-22,1,138.05
15525,2011-11-22,1,197.3
14129,2011-11-22,1,245.05
17238,2011-11-22,1,247.68
13798,2011-11-22,1,394.14
16330,2011-11-22,1,202.95
15116,2011-11-22,1,150
13171,2011-11-18,1,195.52
13013,2011-11-18,1,297.65
17313,2011-11-22,1,-40.71
14834,2011-11-22,1,213.72
16191,2011-11-22,2,-16.85
13832,2011-11-22,1,-11.25
16985,2011-11-22,2,1383.68
13363,2011-11-22,1,388.68
16474,2011-11-22,2,338.32
14657,2011-11-22,1,209.28
14467,2011-11-22,1,114.14
15971,2011-11-22,1,204
15150,2011-11-22,1,292.59
14768,2011-11-22,1,59.4
17360,2011-11-22,2,254.84
13199,2011-11-22,1,149.4
12971,2011-11-22,1,291.36
14506,2011-11-22,1,496.92
13569,2011-11-22,1,255.43
15311,2011-11-22,1,714.09
16979,2011-11-22,1,418.03
12748,2011-11-22,1,30.35
17371,2011-11-22,2,326.26
17502,2011-11-22,1,30
12705,2011-11-22,1,639.2
16722,2011-11-22,1,309.36
17659,2011-11-22,1,599.78
15977,2011-11-22,1,699.1
15498,2011-11-22,1,662.66
15796,2011-11-22,1,376.2
12656,2011-11-22,1,585.75
14646,2011-11-22,1,588.24
16422,2011-11-22,1,284.04
14251,2011-11-22,1,346.14
17338,2011-11-22,2,1425.96
13322,2011-11-22,1,199.48
12474,2011-11-22,1,416.17
17297,2011-11-22,1,131.78
13986,2011-11-22,1,320.46
16164,2011-11-22,1,334.9
12920,2011-11-22,1,164.23
18249,2011-11-22,1,95.34
13940,2011-11-22,1,222.84
17857,2011-11-22,1,976
15811,2011-11-22,1,-5.9
12471,2011-11-22,1,-36.6
16929,2011-11-22,1,235.96
14505,2011-11-22,1,695.19
14329,2011-11-22,2,368.45
17759,2011-11-22,1,667.84
17590,2011-11-22,1,808.91
15039,2011-11-22,1,118.79
12936,2011-11-22,3,112.44
12586,2011-11-22,1,196.94
13985,2011-11-22,1,466.18
15634,2011-11-22,1,243.55
14051,2011-11-22,1,958.2
12775,2011-11-22,1,221.36
12465,2011-11-22,1,301.25
17519,2011-11-22,1,356.02
15965,2011-11-22,1,150.55
16376,2011-11-22,1,874.25
12483,2011-11-22,2,326.72
14554,2011-11-22,1,82.91
16811,2011-11-22,1,314.77
16261,2011-11-22,1,184.4
15814,2011-11-23,1,368.14
13089,2011-11-23,2,514
13969,2011-11-23,1,308.46
14911,2011-11-23,1,177.33
16133,2011-11-23,1,312.5
15949,2011-11-23,1,127.68
14912,2011-11-23,2,358.73
14020,2011-11-23,1,311.66
14790,2011-11-23,1,164.28
16670,2011-11-23,1,30
14560,2011-11-23,1,92.4
16185,2011-11-23,1,194.41
16600,2011-11-23,1,115.9
13078,2011-11-23,1,314.81
14334,2011-11-23,1,223.5
12955,2011-11-23,1,842.02
17769,2011-11-23,1,72
14493,2011-11-23,1,381.2
14547,2011-11-23,1,400.4
14049,2011-11-23,2,2365.78
17511,2011-11-23,2,3931.82
16900,2011-11-23,1,8.95
13408,2011-11-23,1,472.6
12919,2011-11-23,1,269.52
13502,2011-11-23,1,102.84
15611,2011-11-23,1,104.2
15502,2011-11-23,1,-0.85
14156,2011-11-23,1,-29.85
14646,2011-11-23,3,10078.64
17010,2011-11-23,1,-9.9
16201,2011-11-23,1,-41.95
,2011-11-23,6,8124.25
13742,2011-11-23,1,339.4
12748,2011-11-23,12,1819.57
16020,2011-11-23,2,332.21
16954,2011-11-23,2,233.4
14032,2011-11-23,2,225.51
17685,2011-11-23,1,392.4
13576,2011-11-23,1,219.23
14336,2011-11-23,1,500.52
16168,2011-11-23,1,83.4
16525,2011-11-23,1,341.54
17700,2011-11-23,1,852.81
16066,2011-11-23,1,273.35
15189,2011-11-23,1,354
14527,2011-11-23,1,286.8
17135,2011-11-23,2,249.7
13650,2011-11-23,1,298.24
13448,2011-11-23,1,1050.32
15727,2011-11-23,1,569.67
13991,2011-11-23,1,116.46
14581,2011-11-23,1,138.6
16255,2011-11-23,1,437.12
16660,2011-11-23,3,426.09
15993,2011-11-23,1,417.05
16079,2011-11-23,1,530.16
17809,2011-11-23,3,370.4
14675,2011-11-23,1,604.75
13263,2011-11-23,1,338.63
14216,2011-11-23,1,792.94
18283,2011-11-23,1,313.65
14096,2011-11-23,2,6086.59
13899,2011-11-23,1,90.02
17463,2011-11-23,1,198.31
14335,2011-11-23,1,109.01
17828,2011-11-23,1,-30.81
15916,2011-11-23,1,188.38
12723,2011-11-23,2,348.38
14735,2011-11-23,1,446.58
14099,2011-11-23,1,213.8
17841,2011-11-23,3,889.17
13139,2011-11-23,1,353.52
14385,2011-11-23,1,71.6
18084,2011-11-23,1,90.48
13644,2011-11-23,1,778.92
16500,2011-11-23,1,54.9
13174,2011-11-23,1,708.76
15640,2011-11-23,1,886.86
16790,2011-11-23,1,91.45
16653,2011-11-23,1,94.8
17017,2011-11-23,1,446.28
12664,2011-11-23,1,310
17034,2011-11-23,1,380.64
16057,2011-11-23,1,718.89
14733,2011-11-23,1,541.71
13831,2011-11-23,1,407.4
14088,2011-11-23,1,10584.77
17410,2011-11-23,1,236.34
17290,2011-11-23,1,353.03
15253,2011-11-23,2,277.6
17434,2011-11-23,1,313.52
17757,2011-11-23,1,130.13
13350,2011-11-23,1,332.55
17725,2011-11-23,1,319.33
14189,2011-11-23,1,302.44
15398,2011-11-23,1,710.68
15393,2011-11-23,1,107.76
12557,2011-11-23,1,2990
12948,2011-11-23,1,209.94
15743,2011-11-23,1,212.85
17530,2011-11-23,1,178.7
16343,2011-11-23,2,370.48
17523,2011-11-24,1,277.98
14911,2011-11-24,1,207.14
,2011-11-24,27,12399.52
12471,2011-11-24,2,923.28
15594,2011-11-24,1,82.8
17481,2011-11-24,1,417.56
12421,2011-11-24,1,178.48
16966,2011-11-24,1,279.36
15993,2011-11-24,1,-4.15
13277,2011-11-24,1,83
15270,2011-11-24,2,529.2
12494,2011-11-24,1,162.5
15632,2011-11-24,1,306.35
14987,2011-11-24,1,163.2
16596,2011-11-24,1,129.5
14825,2011-11-24,1,184.2
17139,2011-11-24,1,468.52
14397,2011-11-24,1,-17.1
14866,2011-11-24,1,197.28
17228,2011-11-24,1,188.49
15482,2011-11-24,3,1092.1
14607,2011-11-24,1,1074
13638,2011-11-24,1,122.64
12913,2011-11-24,1,1082.14
13588,2011-11-24,1,220.2
16173,2011-11-24,1,298.85
14640,2011-11-24,1,-66.28
16191,2011-11-24,1,-177.6
14698,2011-11-24,1,136.65
17346,2011-11-24,1,166
14410,2011-11-24,1,-136.85
17451,2011-11-24,2,376.97
16157,2011-11-24,1,240.39
14277,2011-11-24,2,1820.17
16189,2011-11-24,1,71
12748,2011-11-24,3,532.4
16326,2011-11-24,1,277.85
12705,2011-11-24,2,255.5
15034,2011-11-24,1,196
16271,2011-11-24,1,521.21
12395,2011-11-24,1,-2.55
17671,2011-11-24,1,474.16
17133,2011-11-24,2,354.95
12388,2011-11-24,1,286.4
12757,2011-11-24,1,340.7
16482,2011-11-24,1,220.62
16824,2011-11-24,1,237.74
12476,2011-11-24,1,1750.46
15858,2011-11-24,1,191.01
15502,2011-11-24,1,317.5
12921,2011-11-24,1,810.76
12784,2011-11-24,1,518.42
17458,2011-11-24,1,316.5
16892,2011-11-24,1,150.6
14056,2011-11-24,1,534.73
17975,2011-11-24,1,247.62
15187,2011-11-24,1,435.88
16609,2011-11-24,1,1463.64
14785,2011-11-24,1,39.48
16885,2011-11-24,1,153.76
14591,2011-11-24,3,1196.92
16523,2011-11-24,1,772.54
14606,2011-11-24,1,110.57
17812,2011-11-24,1,203.38
17254,2011-11-24,1,170.31
15311,2011-11-24,1,150.76
13995,2011-11-24,1,215.76
14251,2011-11-24,1,301.14
17364,2011-11-24,1,250.26
18130,2011-11-24,1,289.62
17767,2011-11-24,1,271.2
15725,2011-11-24,1,415.25
13207,2011-11-24,1,52.74
17096,2011-11-24,1,314.58
12720,2011-11-24,2,436.08
17345,2011-11-24,1,253.61
17247,2011-11-24,1,282.19
13719,2011-11-24,1,121.66
15953,2011-11-24,1,158.42
12709,2011-11-24,1,879.1
14709,2011-11-24,1,312
14805,2011-11-24,1,189.8
16616,2011-11-24,1,290.32
16566,2011-11-24,1,112.38
18161,2011-11-24,1,462
18188,2011-11-24,1,392.76
17516,2011-11-24,1,159.23
15428,2011-11-24,1,93.78
15910,2011-11-24,1,247.06
16570,2011-11-24,1,427.08
17727,2011-11-24,1,1060.25
15514,2011-11-24,1,137.97
12971,2011-11-24,1,195
17323,2011-11-24,2,-2.08
16989,2011-11-24,1,66
16668,2011-11-24,1,40.2
14088,2011-11-24,1,39.48
16016,2011-11-24,2,137.53
14756,2011-11-24,1,738.96
15750,2011-11-24,1,187.14
17841,2011-11-24,1,462.76
15117,2011-11-25,1,348.1
16458,2011-11-25,1,239.66
13579,2011-11-25,1,302.34
17173,2011-11-25,1,963.18
16856,2011-11-25,1,35.4
16779,2011-11-25,1,440.64
13050,2011-11-25,1,362.95
14703,2011-11-25,1,318.17
16719,2011-11-25,1,292.67
15793,2011-11-25,1,353.61
17302,2011-11-25,1,138.55
,2011-11-25,20,24148.07
13199,2011-11-25,2,271.04
13985,2011-11-25,1,721.34
14132,2011-11-25,1,337.4
12620,2011-11-25,1,400.09
17624,2011-11-25,1,443.18
17385,2011-11-25,1,261.11
18172,2011-11-25,1,408
12531,2011-11-25,1,125.22
17870,2011-11-25,1,376.02
15737,2011-11-25,1,56.6
17348,2011-11-25,1,177.61
12681,2011-11-25,2,652.5
13978,2011-11-25,1,37.8
12748,2011-11-25,3,1050.64
15872,2011-11-25,2,360.93
13525,2011-11-25,1,345.9
13081,2011-11-25,1,-7.6
13184,2011-11-25,1,196.85
13589,2011-11-25,1,232.65
16161,2011-11-25,1,320.6
14966,2011-11-25,1,191.32
12841,2011-11-25,1,123.29
14911,2011-11-25,1,293.79
16210,2011-11-25,1,1909.62
17243,2011-11-25,1,308.86
17468,2011-11-25,1,107
16764,2011-11-25,2,261.17
17557,2011-11-25,1,102.3
16401,2011-11-25,1,396.14
13149,2011-11-25,1,543.44
17491,2011-11-25,1,331.52
16327,2011-11-25,1,671.83
13048,2011-11-25,1,460.86
16814,2011-11-25,1,208.7
13332,2011-11-25,1,350.9
14946,2011-11-25,1,100.9
13860,2011-11-25,1,308.64
14111,2011-11-25,1,397.35
17920,2011-11-25,1,136.04
15311,2011-11-25,1,790.06
12912,2011-11-25,1,400.08
17389,2011-11-25,1,441
13437,2011-11-25,1,459.82
17883,2011-11-25,1,289.1
17329,2011-11-25,1,279.75
14710,2011-11-25,1,54.81
15186,2011-11-25,1,182.15
15473,2011-11-25,1,408
18109,2011-11-25,1,524.74
12682,2011-11-25,1,153.72
13256,2011-11-25,1,0
17813,2011-11-25,1,202.47
17757,2011-11-25,1,365.33
17988,2011-11-27,1,14.11
13232,2011-11-27,1,187.9
13571,2011-11-27,1,223.79
16407,2011-11-27,1,332.17
17841,2011-11-27,1,400.62
17864,2011-11-27,1,116.78
14859,2011-11-27,2,426.62
14878,2011-11-27,1,148.85
17769,2011-11-27,1,707.81
18145,2011-11-27,1,758.3
17812,2011-11-27,1,267.76
13782,2011-11-27,1,170.06
13596,2011-11-27,1,411.6
17236,2011-11-27,1,218.4
14527,2011-11-27,1,253.13
16983,2011-11-27,1,307.91
17365,2011-11-27,1,426.37
18156,2011-11-27,1,528.71
15747,2011-11-27,1,424.57
15443,2011-11-27,1,687.86
13064,2011-11-27,1,277.16
,2011-11-27,2,3310.12
16942,2011-11-27,1,261.71
15351,2011-11-27,2,282.54
16923,2011-11-27,2,688.21
14577,2011-11-27,1,213.07
16592,2011-11-27,2,466.18
17068,2011-11-27,1,168.34
16024,2011-11-27,1,251.24
17288,2011-11-27,1,555.99
18184,2011-11-24,1,49.8
12438,2011-11-25,1,2016.78
15009,2011-11-27,1,348.84
16005,2011-11-27,2,317.31
16877,2011-11-27,1,125.83
14547,2011-11-27,1,534.58
17411,2011-11-27,1,209.5
14954,2011-11-27,1,336.17
17885,2011-11-27,1,190.19
15514,2011-11-27,1,499.23
18112,2011-11-27,1,156.05
13546,2011-11-27,1,208.71
15054,2011-11-27,1,133.68
15555,2011-11-27,2,464.92
13610,2011-11-27,1,118.24
14911,2011-11-27,1,829.91
15861,2011-11-27,1,599.62
13991,2011-11-27,2,199.26
18001,2011-11-27,1,165
17595,2011-11-27,1,230.89
14093,2011-11-27,1,442.85
16191,2011-11-28,1,391.32
17739,2011-11-28,1,389.28
16678,2011-11-28,2,32
13258,2011-11-28,1,103.6
15078,2011-11-28,1,307.56
15511,2011-11-28,1,164.93
18229,2011-11-28,1,317.1
12906,2011-11-28,3,983.22
15571,2011-11-28,1,130.05
14102,2011-11-28,1,295.43
13418,2011-11-28,1,688.62
17031,2011-11-28,1,154.4
14470,2011-11-28,1,163.55
14911,2011-11-28,2,1878.83
13914,2011-11-28,1,305.38
17920,2011-11-28,1,111.11
14893,2011-11-28,1,809.12
16900,2011-11-28,1,-17.37
13081,2011-11-28,1,2123.92
12668,2011-11-28,1,882.68
15561,2011-11-28,1,350.92
13758,2011-11-28,1,512.81
14606,2011-11-28,1,192.2
13004,2011-11-28,1,345.44
16364,2011-11-28,1,359.49
18041,2011-11-28,1,267.4
17346,2011-11-28,1,193.03
17299,2011-11-28,1,91.06
12971,2011-11-28,1,309.82
14217,2011-11-28,1,139.6
14215,2011-11-28,1,445.81
13798,2011-11-28,1,348.32
12674,2011-11-28,1,-2.95
17852,2011-11-28,2,114.34
14735,2011-11-28,1,163.02
12839,2011-11-28,1,566.76
15022,2011-11-28,1,223.56
13115,2011-11-28,1,499.56
14704,2011-11-28,1,15
13590,2011-11-28,1,313.14
18102,2011-11-28,1,286.08
16393,2011-11-28,2,280.81
17019,2011-11-28,1,276.68
16744,2011-11-28,1,283
13882,2011-11-28,1,265.24
13269,2011-11-28,1,485.96
14597,2011-11-28,1,718.05
16347,2011-11-28,1,443.36
13263,2011-11-28,1,187.1
17523,2011-11-28,1,125.55
13844,2011-11-28,1,361.62
13408,2011-11-28,2,745.32
12479,2011-11-28,1,527.2
12660,2011-11-28,1,245.1
17218,2011-11-28,1,218.96
18101,2011-11-28,1,113.42
17419,2011-11-28,1,304.94
15540,2011-11-28,1,213.3
13196,2011-11-28,2,210.83
17379,2011-11-28,1,404.66
15838,2011-11-28,2,972.12
13389,2011-11-28,1,217.81
14290,2011-11-28,1,264.53
16800,2011-11-28,1,1201.49
17806,2011-11-28,1,546.04
17811,2011-11-28,2,123.14
13030,2011-11-28,1,371.74
17359,2011-11-28,1,127.86
13266,2011-11-28,1,309.51
14562,2011-11-28,1,321.19
13950,2011-11-28,1,280.46
13089,2011-11-28,1,705.9
12362,2011-11-28,1,-48.85
17237,2011-11-28,1,71.09
13881,2011-11-28,2,830.4
15601,2011-11-28,1,178.4
15621,2011-11-28,1,481.68
13188,2011-11-28,1,114.6
13238,2011-11-28,1,-19.9
,2011-11-28,1,5333.52
12748,2011-11-28,1,466.72
16684,2011-11-28,2,1192.8
12657,2011-11-28,3,491.12
15804,2011-11-28,1,206.33
14096,2011-11-28,2,7120.58
17929,2011-11-28,1,136
17450,2011-11-28,4,6233.36
14511,2011-11-28,1,301.32
14901,2011-11-28,1,194.82
13349,2011-11-29,1,247.32
15619,2011-11-29,1,336.4
15148,2011-11-29,1,301.29
12451,2011-11-29,1,262.5
14618,2011-11-29,1,257.4
13429,2011-11-29,1,313.8
15806,2011-10-24,1,262.7
17609,2011-10-30,2,361.18
13544,2011-10-31,1,168.5
16648,2011-11-01,1,-19.8
15214,2011-11-01,1,183.2
16029,2011-11-01,1,632.3
18092,2011-11-01,1,1350.9
12491,2011-11-01,1,460.4
13969,2011-11-01,1,422.1
15511,2011-11-01,1,229.8
17442,2011-11-03,1,326.87
13014,2011-11-03,1,347.35
13914,2011-11-03,1,321.07
13592,2011-11-04,1,42.45
13756,2011-11-04,1,610.76
18172,2011-11-04,3,424.92
14132,2011-11-04,1,308.16
14567,2011-11-04,1,-5.9
15187,2011-11-04,1,-76.5
16744,2011-11-06,1,113.03
13532,2011-11-06,1,210.31
15555,2011-11-06,1,420.42
16445,2011-11-06,1,230.51
17608,2011-11-06,2,193.42
14553,2011-11-06,2,405.47
13634,2011-11-06,1,202.88
12827,2011-11-07,1,100.95
12748,2011-11-07,2,500.86
17811,2011-11-07,1,152.67
14653,2011-11-07,1,131.79
17651,2011-11-08,1,303.28
13975,2011-11-08,2,1028.57
16210,2011-11-09,1,1809.6
16656,2011-11-09,1,103.68
15005,2011-11-24,1,188.76
14836,2011-11-09,1,76.05
16516,2011-11-09,1,101.7
16003,2011-11-10,2,941.47
14226,2011-11-10,1,320.07
17442,2011-11-10,1,-4.95
18092,2011-11-10,1,-2.5
13098,2011-11-10,2,1947.38
13468,2011-11-10,1,125.38
16126,2011-11-10,1,2581.07
12508,2011-11-10,1,275.19
14911,2011-11-11,2,2135.97
14178,2011-11-11,1,246.86
16107,2011-11-11,1,504.24
16923,2011-11-13,1,449.87
14044,2011-11-13,1,110.71
15271,2011-11-13,1,183.14
14784,2011-11-13,1,175.31
14902,2011-11-14,1,332.66
15671,2011-11-14,1,321.48
14868,2011-11-14,1,-13.95
12553,2011-11-14,1,518.12
17235,2011-11-14,1,208.16
15628,2011-11-15,1,303.93
13455,2011-11-15,1,365.4
17540,2011-11-15,1,310.1
15524,2011-11-15,1,440
13066,2011-11-15,2,279.09
16295,2011-11-15,1,333.69
16422,2011-11-15,1,136.32
13410,2011-11-15,1,274.4
14853,2011-11-15,1,261.3
14156,2011-11-16,1,4391.16
16855,2011-11-16,1,177.2
14092,2011-11-16,1,625.86
14109,2011-11-16,1,-64
13238,2011-11-16,1,277.88
12681,2011-11-17,2,1092.82
15489,2011-11-17,1,343.38
18225,2011-11-17,1,616.48
12670,2011-11-17,1,-9.9
14102,2011-11-17,3,155.45
16638,2011-11-17,1,129.78
16298,2011-11-17,1,244.66
15298,2011-11-17,1,301.64
17397,2011-11-17,2,696.41
17799,2011-11-17,1,524.18
17163,2011-11-18,1,170
16414,2011-11-18,1,75.45
16511,2011-11-18,1,367.56
17324,2011-11-18,1,247.36
16779,2011-11-20,1,882.86
15061,2011-11-20,1,333.36
13090,2011-11-20,1,575.76
15906,2011-11-20,2,179.49
12523,2011-11-20,1,262.42
15745,2011-11-20,1,177.31
14950,2011-11-20,1,371.2
16877,2011-11-20,1,135.11
12395,2011-11-20,1,265.83
13200,2011-11-20,1,100.2
13832,2011-11-20,1,52.2
13142,2011-11-20,1,307.09
13430,2011-11-21,1,343.14
14194,2011-11-21,1,1120.11
14426,2011-11-21,1,-21.88
12628,2011-11-21,1,-16.85
14963,2011-11-21,1,320.89
14607,2011-11-21,2,-34.7
15179,2011-11-21,1,563.28
15681,2011-11-21,1,-479.8
17450,2011-11-21,1,5490.24
12904,2011-11-21,1,264.89
17432,2011-11-21,1,189.87
14297,2011-11-22,1,580.38
16655,2011-11-22,1,269.64
17155,2011-11-22,1,108.4
17500,2011-11-22,1,510
13488,2011-11-22,1,722.14
14422,2011-11-22,1,330.55
13238,2011-11-22,1,104
13599,2011-11-22,1,272.36
13319,2011-11-22,1,294.88
12452,2011-11-23,3,428.57
17554,2011-11-23,1,254.12
15804,2011-11-23,1,-11.7
13171,2011-11-23,1,-20.8
14205,2011-11-23,1,243.8
15117,2011-11-23,2,0
15901,2011-11-23,1,130.53
14744,2011-11-23,1,88.2
17469,2011-11-23,1,378.9
17422,2011-11-23,1,280.4
13018,2011-11-23,1,406.53
12569,2011-11-23,1,204.3
12619,2011-11-23,1,398.7
14539,2011-11-24,1,465.35
12937,2011-11-24,1,677.83
15134,2011-11-25,1,151.38
13113,2011-11-25,1,336.96
15382,2011-11-25,1,1245.81
17232,2011-11-25,1,208.04
17562,2011-11-25,1,165.7
13069,2011-11-25,2,-147.87
17231,2011-11-27,1,464.77
15987,2011-11-27,1,244.86
15436,2011-11-27,1,263.21
14741,2011-11-28,1,231.95
17924,2011-11-28,3,288.81
17651,2011-11-28,1,291.95
12427,2011-11-28,1,-60.48
17988,2011-11-28,1,41.01
15714,2011-11-28,1,198.4
16705,2011-11-28,4,1201.14
15721,2011-11-28,1,507.08
14397,2011-11-28,1,161.4
18096,2011-11-28,1,288.44
16094,2011-11-28,1,316.93
17188,2011-11-28,1,309.12
16746,2011-11-28,1,301.2
14480,2011-11-28,1,279.05
14527,2011-10-27,1,-23.27
15573,2011-11-08,1,196.75
13408,2011-11-16,1,1145.32
17323,2011-11-20,1,220.05
13599,2011-11-29,4,226.48
15621,2011-11-29,1,-78.96
14961,2011-11-29,1,1144.75
14321,2011-11-29,1,300.16
14601,2011-11-29,1,213.96
15783,2011-11-29,1,246.3
17450,2011-11-29,2,2554.69
,2011-11-29,14,23744.25
15197,2011-11-29,1,306.36
13467,2011-11-29,1,301.25
12654,2011-11-29,1,93
14209,2011-11-29,1,197.1
15298,2011-11-29,1,351.52
13928,2011-11-29,1,107.9
12375,2011-11-29,1,227.2
16818,2011-11-29,1,127.76
13883,2011-11-29,1,931.7
15061,2011-11-29,1,3337.44
14180,2011-11-29,1,160.35
17772,2011-11-29,2,182.77
13496,2011-11-29,1,152.32
14419,2011-11-29,1,216.75
14667,2011-11-29,1,374.9
18118,2011-11-29,1,293.15
